laptop_specs_id,laptop_specs_source,laptop_specs_brand,laptop_specs_name,laptop_specs_cpu,laptop_specs_vga,laptop_specs_ram_amount,laptop_specs_ram_type,laptop_specs_storage_amount,laptop_specs_storage_type,laptop_specs_webcam_resolution,laptop_specs_screen_size,laptop_specs_screen_resolution,laptop_specs_screen_refresh_rate,laptop_specs_screen_brightness,laptop_specs_battery_capacity,laptop_specs_battery_cells,laptop_specs_weight,laptop_specs_default_os,laptop_specs_warranty,laptop_specs_price,laptop_specs_width,laptop_specs_depth,laptop_specs_height,laptop_specs_number_usb_a_ports,laptop_specs_number_usb_c_ports,laptop_specs_number_hdmi_ports,laptop_specs_number_ethernet_ports,laptop_specs_number_audio_jacks,cpu_specs_name,cpu_specs_performance_clockspeed,cpu_specs_performance_turbospeed,cpu_specs_performance_cores,cpu_specs_performance_threads,cpu_specs_efficient_clockspeed,cpu_specs_efficient_turbospeed,cpu_specs_efficient_cores,cpu_specs_efficient_threads,cpu_specs_tdp,cpu_specs_multithread_rating,cpu_specs_single_thread_rating,cpu_specs_l1_instruction_cache,cpu_specs_l1_data_cache,cpu_specs_l2_cache,cpu_specs_l3_cache,cpu_specs_eff_l1_instruction_cache,cpu_specs_eff_l1_data_cache,cpu_specs_eff_l2_cache,cpu_specs_integer_math,cpu_specs_floating_point_math,cpu_specs_find_prime_numbers,cpu_specs_random_string_sorting,cpu_specs_data_encryption,cpu_specs_data_compression,cpu_specs_physics,cpu_specs_extended_instructions,cpu_specs_single_thread,gpu_specs_name,gpu_specs_avg_g3d_mark,gpu_specs_bus_interface,gpu_specs_max_memory_size,gpu_specs_core_clock,gpu_specs_max_direct,gpu_specs_open_gl,gpu_specs_max_tdp,gpu_specs_test_directx_9,gpu_specs_test_directx_10,gpu_specs_test_directx_11,gpu_specs_test_directx_12,gpu_specs_test_gpu_compute
2005,laptopworld,acer,laptop acer nitro v anv15-41-r1jy nh.qpfsv.001 (ryzen™ 5-6600h | 16gb | 512gb | rtx 3050 | 15.6 inch fhd 165hz | win 11 | black),amd ryzen 5 6600h,geforce rtx 3050,64.0,ddr5,512.0,ssd,yes,15.6,1920x1080,165.0,300.0,57.0,4.0,2.1,windows 11 home,12.0,20490000,,,,3.0,1.0,1.0,1.0,1.0,amd ryzen 5 6600h,3.30,4.50,6,12,,,,,45.00,18702,3182,6 x 32 kb,6 x 32 kb,6 x 512 kb,16 mb,,,,65382,36840,51,23894,14363,231316,887,15954,3182,geforce rtx 3050,9458.0,pcie 4.0 x8,4096.0,712.0,12_2,4.6,75.0,118.0,55.0,73.0,45.0,3865.0
2006,laptopworld,asus,laptop asus rog zephyrus g14 ga403uv-qs091w (ryzen™ 9-8945hs | 32gb | 1tb | rtx 4060 8gb | 14.0inch 3k oled | win 11 | xám),amd ryzen 9 8945hs,geforce rtx 4060,32.0,ddr5,,,yes,14.0,2880x1800,120.0,,73.0,4.0,1.5,windows 11 home,24.0,49990000,,,,2.0,2.0,0.0,0.0,1.0,amd ryzen 9 8945hs,4.00,5.20,8,16,,,,,45.00,29767,3878,8 x 32 kb,8 x 32 kb,8 x 1024 kb,16 mb,,,,103054,62835,94,41458,21490,356190,1435,27072,3878,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
2007,laptopworld,asus,laptop asus rog zephyrus g14 ga403uu-qs135w (ryzen™ 9-8945hs | 16gb | 1tb | rtx 4050 6gb | 14.0inch 3k oled | win 11 | xám),amd ryzen 9 8945hs,geforce rtx 4050,16.0,ddr5,1024.0,ssd,yes,14.0,2880x1800,120.0,,73.0,4.0,1.5,windows 11 home,24.0,44990000,,,,2.0,2.0,0.0,0.0,1.0,amd ryzen 9 8945hs,4.00,5.20,8,16,,,,,45.00,29767,3878,8 x 32 kb,8 x 32 kb,8 x 1024 kb,16 mb,,,,103054,62835,94,41458,21490,356190,1435,27072,3878,geforce rtx 4050,14428.0,pcie 4.0 x16,6144.0,1605.0,12_2,4.6,115.0,186.0,81.0,131.0,61.0,5939.0
2008,laptopworld,asus,laptop asus rog strix g16 g614jv-n3514w (core™ i7-13650hx | 16gb | 1tb | rtx 4060 8gb | 16inch wuxga 165hz | win 11 | xám),intel core i7 13650hx,geforce rtx 4060,16.0,ddr5,1024.0,ssd,yes,16.0,1920x1200,165.0,,90.0,4.0,2.5,windows 11 home,24.0,39990000,,,,2.0,2.0,1.0,0.0,1.0,intel core i7 13650hx,2.60,4.90,6,12,1.90,3.60,8.0,8.0,55.00,31424,3815,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,105161,77290,103,41975,22302,396717,1754,23899,3815,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
2009,laptopworld,asus,laptop asus tuf gaming f16 fx607jv-n3199w (core i7-13650hx | 16gb | 512gb | rtx 4060 | 16 inch wuxga | win 11 | xám),intel core i7 13650hx,geforce rtx 4060,16.0,ddr5,512.0,ssd,yes,16.0,1920x1200,165.0,250.0,90.0,4.0,2.27,windows 11 home,24.0,31990000,,,,1.0,2.0,1.0,0.0,1.0,intel core i7 13650hx,2.60,4.90,6,12,1.90,3.60,8.0,8.0,55.00,31424,3815,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,105161,77290,103,41975,22302,396717,1754,23899,3815,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
2010,laptopworld,asus,laptop asus tuf gaming f16 fx607ju-n3139w (core i7-13650hx | 16gb | 512gb | rtx 4050 | 16 inch wuxga | win 11 | xám),intel core i7 13650hx,geforce rtx 4050,16.0,ddr5,512.0,ssd,yes,16.0,1920x1200,165.0,250.0,90.0,4.0,2.27,windows 11 home,24.0,29990000,,,,1.0,2.0,1.0,0.0,1.0,intel core i7 13650hx,2.60,4.90,6,12,1.90,3.60,8.0,8.0,55.00,31424,3815,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,105161,77290,103,41975,22302,396717,1754,23899,3815,geforce rtx 4050,14428.0,pcie 4.0 x16,6144.0,1605.0,12_2,4.6,115.0,186.0,81.0,131.0,61.0,5939.0
2011,laptopworld,asus,laptop asus rog zephyrus g14 ga403uv-qs202w (ryzen™ 9-8945hs | 32gb | 1tb | rtx 4060 8gb | 14.0inch 3k oled | win 11 | xám),amd ryzen 9 8945hs,geforce rtx 4060,32.0,ddr5,,,yes,14.0,2880x1800,120.0,,73.0,4.0,1.5,windows 11 home,24.0,48990000,,,,2.0,2.0,0.0,0.0,1.0,amd ryzen 9 8945hs,4.00,5.20,8,16,,,,,45.00,29767,3878,8 x 32 kb,8 x 32 kb,8 x 1024 kb,16 mb,,,,103054,62835,94,41458,21490,356190,1435,27072,3878,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
2012,laptopworld,hp,laptop hp victus 16-r1176tx a2nn0pa (intel core i7-14650hx | 32gb | 1tb | rtx 4050 | 16.1 inch fhd 144hz | win 11 | bạc),intel core i7 14650hx,geforce rtx 4050,32.0,ddr5,1024.0,ssd,yes,16.1,1920x1080,144.0,300.0,70.0,4.0,,windows 11 home,12.0,35990000,,,,3.0,1.0,1.0,1.0,1.0,intel core i7 14650hx,2.20,5.20,8,16,1.60,3.70,8.0,8.0,157.00,36550,3993,8 x 32 kb,8 x 48 kb,8 x 2048 kb,30 mb,8 x 64 kb,8 x 32 kb,2 x 4096 kb,129038,93326,166,45944,25499,438104,2408,26361,3993,geforce rtx 4050,14428.0,pcie 4.0 x16,6144.0,1605.0,12_2,4.6,115.0,186.0,81.0,131.0,61.0,5939.0
2013,laptopworld,asus,laptop asus rog flow z13 gz301vv-mu007w (core™ i9-13900h | 16gb | 1tb | rtx™ 4060 8gb | 13.4inch qhd+ | cảm ứng | bút cảm ứng | win 11 | đen),intel core i9 13900h,geforce rtx 4060,16.0,ddr5,1024.0,ssd,yes,13.4,2560x1600,165.0,500.0,56.0,4.0,1.18,windows 11 home,24.0,52990000,,,,0.0,3.0,0.0,0.0,1.0,intel core i9 13900h,2.60,5.40,6,12,1.90,4.10,8.0,8.0,45.00,28701,3842,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,100655,72169,108,36868,19788,339431,1809,20041,3842,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
2014,laptopworld,hp,laptop hp victus 16-r1190tx a2np4pa (core i5-14450hx | 32gb | 1tb | rtx 3050 | 16.1 inch fhd 144hz | win 11 | đen),intel core i5 14450hx,geforce rtx 3050,32.0,ddr5,1024.0,ssd,yes,16.1,1920x1080,144.0,300.0,70.0,4.0,2.31,windows 11 home,12.0,31190000,,,,3.0,1.0,1.0,0.0,1.0,intel core i5 14450hx,2.40,4.80,6,12,1.80,3.50,4.0,4.0,55.00,25101,3803,6 x 32 kb,6 x 48 kb,6 x 2048 kb,20 mb,4 x 64 kb,4 x 32 kb,1 x 4096 kb,79580,59592,116,29099,15938,286241,1954,17826,3803,geforce rtx 3050,9458.0,pcie 4.0 x8,4096.0,712.0,12_2,4.6,75.0,118.0,55.0,73.0,45.0,3865.0
2015,laptopworld,hp,laptop hp victus 16-r1192tx a2np6pa (core i5-14450hx | 16gb | 1tb | rtx 3050 | 16.1 inch fhd 144hz | win 11 | đen),intel core i5 14450hx,geforce rtx 3050,16.0,ddr5,1024.0,ssd,yes,16.1,1920x1080,144.0,300.0,70.0,4.0,2.31,windows 11 home,12.0,30590000,,,,3.0,1.0,1.0,0.0,1.0,intel core i5 14450hx,2.40,4.80,6,12,1.80,3.50,4.0,4.0,55.00,25101,3803,6 x 32 kb,6 x 48 kb,6 x 2048 kb,20 mb,4 x 64 kb,4 x 32 kb,1 x 4096 kb,79580,59592,116,29099,15938,286241,1954,17826,3803,geforce rtx 3050,9458.0,pcie 4.0 x8,4096.0,712.0,12_2,4.6,75.0,118.0,55.0,73.0,45.0,3865.0
2016,laptopworld,hp,laptop hp workstation zbook mobile 16 g11 mobile 9a660av (ultra 7 155h | 32gb | 1tb |  rtx 2000 ada 8gb | 16 inch wuxga | win 11 pro | xám),intel core ultra 7 155h,rtx 2000 ada generation,32.0,ddr5,1024.0,ssd,yes,16.0,1920x1200,,400.0,83.0,6.0,2.12,windows 11 pro,36.0,62990000,,,,2.0,2.0,0.0,1.0,0.0,intel core ultra 7 155h,3.80,4.90,6,12,0.90,3.80,10.0,10.0,28.00,25114,3523,6 x 64 kb,6 x 48 kb,9 x 2048 kb,24 mb,10 x 64 kb,10 x 32 kb,,88381,64685,114,31400,16655,279971,1775,16443,3523,rtx 2000 ada generation,15223.0,,,,,,,195.0,90.0,130.0,66.0,5572.0
2017,laptopworld,lenovo,laptop lenovo loq 15irx9 83dv00ugvn (core™ i7-13650hx | 24gb | 512gb | rtx™ 4050 6gb | 15.6 inch fhd 144hz | win 11 | xám),intel core i7 13650hx,geforce rtx 4050,24.0,ddr5,512.0,ssd,yes,15.6,1920x1080,144.0,300.0,60.0,4.0,2.4,windows 11 home,24.0,29490000,,,,3.0,1.0,1.0,1.0,1.0,intel core i7 13650hx,2.60,4.90,6,12,1.90,3.60,8.0,8.0,55.00,31424,3815,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,105161,77290,103,41975,22302,396717,1754,23899,3815,geforce rtx 4050,14428.0,pcie 4.0 x16,6144.0,1605.0,12_2,4.6,115.0,186.0,81.0,131.0,61.0,5939.0
2018,laptopworld,acer,"laptop acer predator helios neo 16 phn16-72-99pa (core i9-14900hx, ram 16gb, 1tb ssd, rtx 4060 8gb, 16inch wuxga 165hz, win 11, đen)",intel core i9 14900hx,geforce rtx 4060,16.0,ddr5,,,yes,16.0,1900x1200,165.0,,90.0,4.0,2.6,windows 11 home,12.0,33490000,,,,3.0,2.0,1.0,0.0,1.0,intel core i9 14900hx,2.20,5.80,8,16,1.60,4.10,16.0,16.0,55.00,45650,4300,8 x 32 kb,8 x 48 kb,8 x 2048 kb,36 mb,16 x 64 kb,16 x 32 kb,4 x 4096 kb,163612,116486,201,62740,34092,564409,2769,32655,4300,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
2019,laptopworld,acer,"laptop acer predator helios 16 2024 ph16-72 (core i9-14900hx, ram 32gb, 2tb ssd, 16 inch 2k 250hz, rtx 4080, win 11, đen)",intel core i9 14900hx,geforce rtx 4080,32.0,ddr5,2048.0,ssd,yes,16.0,2560x1600,250.0,1000.0,90.0,4.0,2.7,windows 11 home,12.0,64990000,,,,3.0,2.0,1.0,1.0,1.0,intel core i9 14900hx,2.20,5.80,8,16,1.60,4.10,16.0,16.0,55.00,45650,4300,8 x 32 kb,8 x 48 kb,8 x 2048 kb,36 mb,16 x 64 kb,16 x 32 kb,4 x 4096 kb,163612,116486,201,62740,34092,564409,2769,32655,4300,geforce rtx 4080,25099.0,pcie 4.0 x16,12288.0,1860.0,12_2,4.6,150.0,286.0,161.0,248.0,96.0,11446.0
2118,nguyenkim,hp,laptop hp 14-ep0128tu i5-1335u/8gb/512gb/win11 (8u6l5pa),intel core i5 1335u,,8.0,ddr4,512.0,ssd,yes,14.0,1920x1080,,,41.04,3.0,1.4,windows 11 home,12.0,15990000,32.37,21.5,1.79,0.0,2.0,1.0,0.0,1.0,intel core i5 1335u,1.30,4.60,2,4,0.90,3.40,8.0,8.0,15.00,14730,3414,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,53033,36302,52,18312,10329,164232,861,9177,3414,,,,,,,,,,,,,
2020,laptopworld,lenovo,"laptop lenovo loq 15arp9 (ryzen™ 5-7235hs, ram 12gb, 512gb ssd, rtx™ 3050, 15.6 inch fhd 144hz, win 11, xám)",amd ryzen 5 7235hs,geforce rtx 3050,12.0,ddr5,,,yes,15.6,1920x1080,144.0,300.0,60.0,4.0,2.38,windows 11 home,12.0,17490000,,,,3.0,1.0,1.0,1.0,1.0,amd ryzen 5 7235hs,3.20,4.20,4,8,,,,,45.00,11580,2723,4 x 32 kb,4 x 32 kb,4 x 512 kb,8 mb,,,,38593,21974,29,14058,8559,144377,533,10508,2723,geforce rtx 3050,9458.0,pcie 4.0 x8,4096.0,712.0,12_2,4.6,75.0,118.0,55.0,73.0,45.0,3865.0
2021,laptopworld,lenovo,"laptop lenovo loq 15iax9 (core i5-12450hx, ram 12gb, 512gb ssd, rtx 2050, 15.6 inch fhd 144hz, win 11, xám)",intel core i5 12450hx,geforce rtx 2050,12.0,ddr5,512.0,ssd,yes,15.6,1920x1080,144.0,300.0,60.0,4.0,2.4,windows 11 home,12.0,16990000,,,,3.0,1.0,1.0,1.0,1.0,intel core i5 12450hx,,4.40,4,8,,3.10,4.0,4.0,148.00,18668,3397,4 x 32 kb,4 x 48 kb,4 x 1280 kb,12 mb,4 x 64 kb,4 x 32 kb,1 x 2048 kb,57737,43531,58,23245,12258,222404,1183,13985,3397,geforce rtx 2050,7671.0,pcie 3.0 x8,4096.0,1185.0,12_2,4.6,45.0,105.0,39.0,48.0,41.0,3467.0
2022,laptopworld,asus,laptop asus rog strix g16 g614ju-n3206w (core™ i7-13650hx | ram 16gb | 1tb ssd | rtx 4050 6gb | 16inch wuxga 165hz | win 11 | xám),intel core i7 13650hx,geforce rtx 4050,16.0,ddr5,512.0,ssd,yes,16.0,1920x1200,165.0,250.0,90.0,4.0,2.5,windows 11 home,24.0,37190000,,,,2.0,2.0,1.0,0.0,1.0,intel core i7 13650hx,2.60,4.90,6,12,1.90,3.60,8.0,8.0,55.00,31424,3815,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,105161,77290,103,41975,22302,396717,1754,23899,3815,geforce rtx 4050,14428.0,pcie 4.0 x16,6144.0,1605.0,12_2,4.6,115.0,186.0,81.0,131.0,61.0,5939.0
2023,laptopworld,asus,laptop asus rog strix g16 g614ju-n4450w (core™ i7-13650hx | ram 16gb | 1tb ssd | rtx 4050 6gb | 16inch wuxga 240hz | win 11 | xám),intel core i7 13650hx,geforce rtx 4050,16.0,ddr5,512.0,ssd,yes,16.0,1920x1200,240.0,250.0,90.0,4.0,2.5,windows 11 home,24.0,39190000,,,,2.0,2.0,1.0,0.0,1.0,intel core i7 13650hx,2.60,4.90,6,12,1.90,3.60,8.0,8.0,55.00,31424,3815,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,105161,77290,103,41975,22302,396717,1754,23899,3815,geforce rtx 4050,14428.0,pcie 4.0 x16,6144.0,1605.0,12_2,4.6,115.0,186.0,81.0,131.0,61.0,5939.0
2024,laptopworld,asus,laptop asus rog strix g16 g614jir-n4193w (core™ i9-14900hx | 32gb | 1tb | rtx 4070 8gb | 16inch wqxga 240hz | win 11 | xám),intel core i9 14900hx,geforce rtx 4070,32.0,ddr5,,,yes,16.0,2560x1600,240.0,500.0,90.0,4.0,2.5,windows 11 home,24.0,54990000,,,,2.0,2.0,1.0,0.0,1.0,intel core i9 14900hx,2.20,5.80,8,16,1.60,4.10,16.0,16.0,55.00,45650,4300,8 x 32 kb,8 x 48 kb,8 x 2048 kb,36 mb,16 x 64 kb,16 x 32 kb,4 x 4096 kb,163612,116486,201,62740,34092,564409,2769,32655,4300,geforce rtx 4070,19567.0,pcie 4.0 x16,8192.0,1230.0,12_2,4.6,115.0,222.0,118.0,178.0,85.0,8362.0
2025,laptopworld,asus,laptop asus rog strix g18 g814ju-n6143w (core™ i7-13650hx | 16gb | 1tb | rtx 4050 6gb | 18inch wqxga 240hz | win 11 | xám),intel core i7 13650hx,geforce rtx 4050,16.0,ddr5,1024.0,ssd,yes,18.0,2560x1600,240.0,,90.0,4.0,3.3,windows 11 home,24.0,40990000,,,,2.0,2.0,1.0,0.0,1.0,intel core i7 13650hx,2.60,4.90,6,12,1.90,3.60,8.0,8.0,55.00,31424,3815,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,105161,77290,103,41975,22302,396717,1754,23899,3815,geforce rtx 4050,14428.0,pcie 4.0 x16,6144.0,1605.0,12_2,4.6,115.0,186.0,81.0,131.0,61.0,5939.0
2026,laptopworld,asus,laptop asus rog strix g18 g814jir-n6108w (core i9-14900hx | 32gb | 1tb | rtx 4070 | 18 inch wqxga 240hz | win 11 | xám),intel core i9 14900hx,geforce rtx 4070,32.0,ddr5,1024.0,ssd,yes,18.0,2560x1600,240.0,,90.0,4.0,3.0,windows 11 home,24.0,54990000,,,,2.0,2.0,1.0,0.0,1.0,intel core i9 14900hx,2.20,5.80,8,16,1.60,4.10,16.0,16.0,55.00,45650,4300,8 x 32 kb,8 x 48 kb,8 x 2048 kb,36 mb,16 x 64 kb,16 x 32 kb,4 x 4096 kb,163612,116486,201,62740,34092,564409,2769,32655,4300,geforce rtx 4070,19567.0,pcie 4.0 x16,8192.0,1230.0,12_2,4.6,115.0,222.0,118.0,178.0,85.0,8362.0
2027,laptopworld,asus,laptop asus rog strix g18 g814jvr-n6089w (core i9-14900hx | 32gb | 1tb | rtx 4060 | 18 inch wqxga 240hz | win 11 | xám),intel core i9 14900hx,geforce rtx 4060,32.0,ddr5,1024.0,ssd,yes,18.0,2560x1600,240.0,,90.0,4.0,3.0,windows 11 home,24.0,49990000,,,,2.0,2.0,1.0,0.0,1.0,intel core i9 14900hx,2.20,5.80,8,16,1.60,4.10,16.0,16.0,55.00,45650,4300,8 x 32 kb,8 x 48 kb,8 x 2048 kb,36 mb,16 x 64 kb,16 x 32 kb,4 x 4096 kb,163612,116486,201,62740,34092,564409,2769,32655,4300,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
2028,laptopworld,asus,laptop asus rog strix scar 18 g834jzr-r6160 (core i9-14900hx | 32gb | 1tb | rtx 4080 | 18 inch wqxga 240hz | no os | đen),intel core i9 14900hx,geforce rtx 4080,32.0,ddr5,1024.0,ssd,yes,18.0,2560x1600,240.0,500.0,90.0,4.0,3.1,,24.0,87990000,,,,2.0,2.0,1.0,0.0,1.0,intel core i9 14900hx,2.20,5.80,8,16,1.60,4.10,16.0,16.0,55.00,45650,4300,8 x 32 kb,8 x 48 kb,8 x 2048 kb,36 mb,16 x 64 kb,16 x 32 kb,4 x 4096 kb,163612,116486,201,62740,34092,564409,2769,32655,4300,geforce rtx 4080,25099.0,pcie 4.0 x16,12288.0,1860.0,12_2,4.6,150.0,286.0,161.0,248.0,96.0,11446.0
2029,laptopworld,asus,laptop asus rog strix scar 18 g834jyr-r6199 (core i9-14900hx | 64gb | 2tb | rtx 4090 | 18 inch wqxga 240hz | no os | đen),intel core i9 14900hx,geforce rtx 4090,64.0,ddr5,2048.0,ssd,yes,18.0,2560x1600,240.0,500.0,90.0,4.0,3.1,,24.0,114990000,,,,2.0,2.0,1.0,0.0,1.0,intel core i9 14900hx,2.20,5.80,8,16,1.60,4.10,16.0,16.0,55.00,45650,4300,8 x 32 kb,8 x 48 kb,8 x 2048 kb,36 mb,16 x 64 kb,16 x 32 kb,4 x 4096 kb,163612,116486,201,62740,34092,564409,2769,32655,4300,geforce rtx 4090,27668.0,pcie 4.0 x16,16384.0,1455.0,12_2,4.6,150.0,314.0,181.0,270.0,106.0,12653.0
2030,laptopworld,gigabyte,laptop gigabyte aorus 5 ke4-72vn313sh (core i7-12700h | 16gb | 512gb | rtx 3060 | 15.6inch fhd 240hz | win 11 | đen),intel core i7 12700h,geforce rtx 3060,16.0,ddr4,512.0,ssd,yes,15.6,1920x1080,240.0,,99.0,4.0,2.3,windows 11 home,24.0,32990000,,,,3.0,1.0,1.0,0.0,0.0,intel core i7 12700h,2.30,4.70,6,12,1.70,3.50,8.0,8.0,45.00,26121,3581,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,92015,66386,95,34092,17960,306814,1535,18222,3581,geforce rtx 3060,13354.0,pcie 4.0 x16,6144.0,900.0,12,4.6,115.0,146.0,92.0,111.0,59.0,5839.0
2031,laptopworld,msi,"laptop msi vector 17 hx a14vgg - 219us (core™ i9-14900hx, ram 32gb, 1tb ssd, rtx 4070, 17 inch qhd+ 240hz , win 11, xám)",intel core i9 14900hx,geforce rtx 4070,32.0,ddr5,1024.0,ssd,yes,17.3,2560x1600,240.0,,90.0,4.0,3.0,windows,12.0,49990000,,,,2.0,3.0,1.0,0.0,0.0,intel core i9 14900hx,2.20,5.80,8,16,1.60,4.10,16.0,16.0,55.00,45650,4300,8 x 32 kb,8 x 48 kb,8 x 2048 kb,36 mb,16 x 64 kb,16 x 32 kb,4 x 4096 kb,163612,116486,201,62740,34092,564409,2769,32655,4300,geforce rtx 4070,19567.0,pcie 4.0 x16,8192.0,1230.0,12_2,4.6,115.0,222.0,118.0,178.0,85.0,8362.0
2032,laptopworld,msi,"laptop msi sword 16 hx b14vgkg-229us (core™ i7-14650hx, ram 32gb , 1tb ssd, rtx 4070, 16 inch fhd+ 144hz, win 11, xám)",intel core i7 14650hx,geforce rtx 4070,32.0,ddr5,1024.0,ssd,yes,16.0,1920x1200,144.0,,65.0,4.0,2.3,windows,12.0,35990000,,,,3.0,1.0,1.0,0.0,1.0,intel core i7 14650hx,2.20,5.20,8,16,1.60,3.70,8.0,8.0,157.00,36550,3993,8 x 32 kb,8 x 48 kb,8 x 2048 kb,30 mb,8 x 64 kb,8 x 32 kb,2 x 4096 kb,129038,93326,166,45944,25499,438104,2408,26361,3993,geforce rtx 4070,19567.0,pcie 4.0 x16,8192.0,1230.0,12_2,4.6,115.0,222.0,118.0,178.0,85.0,8362.0
2033,laptopworld,asus,"laptop asus rog strix g18 g814jv-rs75 (core™ i7-13650hx, ram 16gb, 2tb ssd, rtx 4060, 18inch qhd+ 240hz , win 11, xám)",intel core i7 13650hx,geforce rtx 4060,16.0,ddr5,2048.0,ssd,yes,18.0,2560x1600,240.0,,90.0,4.0,3.0,windows 11 home,12.0,38990000,,,,2.0,2.0,1.0,0.0,1.0,intel core i7 13650hx,2.60,4.90,6,12,1.90,3.60,8.0,8.0,55.00,31424,3815,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,105161,77290,103,41975,22302,396717,1754,23899,3815,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
2034,laptopworld,,laptop stealth 16 ai studio a1vhg (ultra 9 185h | 64gb | 1tb | rtx 4080 | 16 inch qhd+ 240hz | win 11 | xanh),intel core ultra 9 185h,geforce rtx 4080,64.0,ddr5,1024.0,ssd,yes,16.0,2560x1600,240.0,,99.99,4.0,1.99,windows 11 home,24.0,76990000,,,,1.0,2.0,1.0,0.0,1.0,intel core ultra 9 185h,2.30,5.10,6,12,1.80,3.80,10.0,10.0,45.00,29319,3702,6 x 64 kb,6 x 48 kb,9 x 2048 kb,24 mb,10 x 64 kb,10 x 32 kb,,99135,73478,124,38235,19907,340819,1988,20244,3702,geforce rtx 4080,25099.0,pcie 4.0 x16,12288.0,1860.0,12_2,4.6,150.0,286.0,161.0,248.0,96.0,11446.0
2035,laptopworld,hp,"laptop hp gaming victus 15-fb2063dx (ryzen 5-7535hs, ram 8gb, 512gb ssd, rx 6550m 4gb, 15.6inch fhd 144hz, win 11)",amd ryzen 5 7535hs,radeon rx 6550m,8.0,ddr5,512.0,ssd,yes,15.6,1920x1080,144.0,300.0,52.5,3.0,2.29,windows,12.0,14990000,,,,2.0,1.0,1.0,0.0,1.0,amd ryzen 5 7535hs,3.30,4.60,6,12,,,,,35.00,18408,3170,6 x 32 kb,6 x 32 kb,6 x 512 kb,16 mb,,,,63980,36382,50,23123,14141,229245,870,15997,3170,radeon rx 6550m,9716.0,,,,,,,136.0,59.0,79.0,42.0,3343.0
2036,laptopworld,acer,laptop acer nitro v 15 propanel anv15-51-500a nh.qnasv.008 (core i5-13420h | 16gb | 512gb | rtx 2050 4gb | 15.6 inch fhd 180hz | win 11 | đen),intel core i5 13420h,geforce rtx 2050,16.0,ddr5,,,yes,15.6,1920x1080,180.0,300.0,57.0,4.0,2.1,windows 11 home,12.0,23990000,,,,3.0,1.0,1.0,0.0,1.0,intel core i5 13420h,2.10,4.60,4,8,1.50,3.40,4.0,4.0,45.00,18351,3454,4 x 32 kb,4 x 48 kb,4 x 1280 kb,12 mb,4 x 64 kb,4 x 32 kb,1 x 2048 kb,60332,44607,54,22863,12242,223438,1061,13756,3454,geforce rtx 2050,7671.0,pcie 3.0 x8,4096.0,1185.0,12_2,4.6,45.0,105.0,39.0,48.0,41.0,3467.0
